row,col,ACTA1,ACTA2,KRT5
21,6,2.995732274,1.098612289,0.693147181
22,6,2.944438979,0.693147181,0.693147181
23,6,3.610917913,0.693147181,1.098612289
24,6,3.496507561,0,1.098612289
25,6,3.33220451,0,1.098612289
26,6,3.135494216,0,1.098612289
27,6,3.135494216,0,0.693147181
28,6,3.218875825,0,1.386294361
29,6,3.36729583,0,0
30,6,3.17805383,0,1.098612289
31,6,0,0,0
32,6,3.17805383,0,0.693147181
33,6,3.401197382,0.693147181,0.693147181
34,6,3.17805383,0,0.693147181
35,6,3.218875825,0.693147181,1.098612289
36,6,2.944438979,0.693147181,2.079441542
37,6,2.833213344,0,0
38,6,0,0,0
39,6,0,0,0
40,6,2.564949357,0,1.098612289
41,6,2.397895273,0,0
42,6,0,0,0
43,6,0,0,0
44,6,0,0,0
45,6,0,0,0
46,6,0,0,0
47,6,0,0,0
48,6,0,0,0
49,6,0,0,0
50,6,0,0,0
51,6,0,0,0
52,6,0,0,0
53,6,0,0,0
54,6,0,0,0
55,6,0,0,0
56,6,0,0,0
57,6,0,0,0
58,6,0,0,0
59,6,0,0,0
60,6,0,0,0
61,6,0,0,0
62,6,0,0,0
63,6,0,0,0
0,7,0,0,0
1,7,0,0,0
2,7,0,0,0
3,7,0,0,0
4,7,0,0,0
5,7,0,0,0
6,7,0,0,0
7,7,0,0,0
8,7,0,0,0
9,7,0,0,0
10,7,0,0,0
11,7,0,0,0
12,7,0,0,0
13,7,3.295836866,0,0
14,7,0,0,0
15,7,0,0,0
16,7,0,0,0
17,7,0,0,0
18,7,0,0,0
19,7,0,0,0
20,7,3.258096538,1.098612289,1.098612289
21,7,3.713572067,0,0.693147181
22,7,3.761200116,0,0.693147181
23,7,3.465735903,0,0.693147181
24,7,3.850147602,0,0
25,7,4.189654742,0,1.098612289
26,7,3.258096538,0,1.609437912
27,7,3.465735903,0,0
28,7,3.63758616,0,1.098612289
29,7,3.80666249,0,0
30,7,3.295836866,0,0
31,7,3.044522438,2.397895273,0
32,7,3.663561646,0.693147181,1.609437912
33,7,3.610917913,0,0.693147181
34,7,3.912023005,0,0
35,7,4.143134726,0.693147181,0
36,7,0,0,0
37,7,3.258096538,0.693147181,0.693147181
38,7,2.63905733,1.098612289,1.386294361
39,7,3.17805383,0,0
40,7,0,0,0
41,7,2.944438979,0,1.386294361
42,7,2.397895273,1.386294361,0.693147181
43,7,2.63905733,0,0.693147181
44,7,0,0,0
45,7,0,0,0
46,7,0,0,0
47,7,0,0,0
48,7,0,0,0
49,7,0,0,0
50,7,0,0,0
51,7,0,0,0
52,7,0,0,0
53,7,0,0,0
54,7,0,0,0
55,7,0,0,0
56,7,0,0,0
57,7,0,0,0
58,7,0,0,0
59,7,0,0,0
60,7,0,0,0
61,7,0,0,0
62,7,0,0,0
63,7,0,0,0
0,8,0,0,0
1,8,0,0,0
2,8,0,0,0
3,8,0,0,0
4,8,0,0,0
5,8,0,0,0
6,8,0,0,0
7,8,0,0,0
8,8,0,0,0
9,8,0,0,0
10,8,0,0,0
11,8,0,0,0
12,8,0,0,0
13,8,0,0,0
14,8,2.708050201,0,0.693147181
15,8,0,0,0
16,8,0,0,0
17,8,3.63758616,0,0
18,8,3.610917913,0,0.693147181
19,8,4.143134726,0,0.693147181
20,8,3.970291914,0,0.693147181
21,8,4.127134385,0,0
22,8,3.737669618,0,0
23,8,3.688879454,0,0
24,8,4.007333185,0,0
25,8,2.944438979,0.693147181,0
26,8,3.135494216,0.693147181,0.693147181
27,8,3.784189634,0,0
28,8,4.143134726,0,0
29,8,3.784189634,0.693147181,0
30,8,3.688879454,0.693147181,0.693147181
31,8,3.871201011,0,0
32,8,4.077537444,0,1.609437912
33,8,3.951243719,0,0
34,8,3.663561646,0,0.693147181
35,8,3.988984047,0.693147181,0.693147181
36,8,3.555348061,0,0.693147181
37,8,4.077537444,0,1.098612289
38,8,3.761200116,1.098612289,1.098612289
39,8,3.713572067,1.098612289,0
40,8,3.091042453,0,0
41,8,3.135494216,0.693147181,1.386294361
42,8,3.17805383,1.386294361,0.693147181
43,8,2.302585093,1.945910149,0
44,8,0,0,0
45,8,0,0,0
46,8,0,0,0
47,8,0,0,0
48,8,0,0,0
49,8,0,0,0
50,8,0,0,0
51,8,0,0,0
52,8,0,0,0
53,8,0,0,0
54,8,0,0,0
55,8,0,0,0
56,8,0,0,0
57,8,0,0,0
58,8,0,0,0
59,8,0,0,0
60,8,0,0,0
61,8,0,0,0
62,8,0,0,0
63,8,0,0,0
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,9,0,0,0
12,9,0,0,0
13,9,0,0,0
14,9,0,0,0
15,9,3.218875825,0,0.693147181
16,9,3.258096538,0,0
17,9,4.248495242,0,0
18,9,3.850147602,0,0
19,9,3.526360525,0.693147181,0
20,9,2.63905733,1.609437912,0
21,9,3.555348061,0,0
22,9,3.433987204,0,0
23,9,3.465735903,0,0
24,9,2.995732274,0,0.693147181
25,9,3.295836866,0,0.693147181
26,9,2.995732274,0,0
27,9,3.931825633,0.693147181,0
28,9,3.663561646,0,0
29,9,3.737669618,0,0
30,9,4.143134726,0,0
31,9,2.197224577,1.386294361,1.386294361
32,9,3.496507561,0,0
33,9,1.609437912,0.693147181,0.693147181
34,9,3.36729583,0.693147181,0
35,9,3.761200116,0,0.693147181
36,9,3.496507561,0.693147181,1.386294361
37,9,3.258096538,1.386294361,0
38,9,3.63758616,1.098612289,0
39,9,3.36729583,2.197224577,0
40,9,3.555348061,1.098612289,0
41,9,3.951243719,0,0
42,9,0,0,0
43,9,3.610917913,1.098612289,0.693147181
44,9,0,0,0
45,9,2.302585093,2.079441542,0
46,9,2.564949357,2.302585093,0
47,9,1.609437912,2.302585093,0
48,9,1.791759469,2.772588722,0.693147181
49,9,0,0,0
50,9,0,0,0
51,9,0,0,0
52,9,0,0,0
53,9,0,0,0
54,9,0,0,0
55,9,0,0,0
56,9,0,0,0
57,9,0,0,0
58,9,0,0,0
59,9,0,0,0
60,9,0,0,0
61,9,0,0,0
62,9,0,0,0
63,9,0,0,0
0,10,0,0,0
1,10,0,0,0
2,10,0,0,0
3,10,0,0,0
4,10,0,0,0
5,10,0,0,0
6,10,0,0,0
7,10,0,0,0
8,10,0,0,0
9,10,0,0,0
10,10,0,0,0
11,10,0,0,0
12,10,0,0,0
13,10,3.784189634,0,0.693147181
14,10,3.828641396,0,0
15,10,4.219507705,0,0.693147181
16,10,4.356708827,0,0
17,10,3.988984047,0.693147181,0.693147181
18,10,2.944438979,0,0
19,10,4.382026635,0.693147181,0.693147181
20,10,3.737669618,0,0
21,10,3.583518938,0.693147181,0.693147181
22,10,3.218875825,0,0
23,10,2.708050201,0,1.098612289
24,10,2.833213344,0.693147181,0.693147181
25,10,2.564949357,1.098612289,1.098612289
26,10,3.044522438,0,0
27,10,2.397895273,1.098612289,0
28,10,2.890371758,0,1.791759469
29,10,3.36729583,0,0
30,10,1.386294361,1.609437912,0.693147181
31,10,3.33220451,0,1.098612289
32,10,3.465735903,1.098612289,0
33,10,3.17805383,0,0
34,10,3.850147602,0,0.693147181
35,10,3.433987204,0.693147181,0
36,10,2.708050201,1.609437912,0
37,10,3.465735903,0,0
38,10,3.555348061,1.098612289,0
39,10,3.36729583,0.693147181,0.693147181
40,10,4.17438727,0,0
41,10,4.418840608,0,0.693147181
42,10,4.48863637,0.693147181,0.693147181
43,10,4.127134385,1.386294361,0
44,10,2.772588722,1.098612289,0
45,10,2.944438979,2.48490665,0
46,10,2.48490665,2.197224577,0.693147181
47,10,1.791759469,1.609437912,0
48,10,1.609437912,1.386294361,0.693147181
49,10,2.995732274,1.791759469,0
50,10,0,0,0
51,10,0,0,0
52,10,0,0,0
53,10,0,0,0
54,10,0,0,0
55,10,0,0,0
56,10,0,0,0
57,10,0,0,0
58,10,0,0,0
59,10,0,0,0
60,10,0,0,0
61,10,0,0,0
62,10,0,0,0
63,10,0,0,0
0,11,0,0,0
1,11,0,0,0
2,11,0,0,0
3,11,0,0,0
4,11,0,0,0
5,11,0,0,0
6,11,0,0,0
7,11,0,0,0
8,11,0,0,0
9,11,0,0,0
10,11,0,0,0
11,11,2.995732274,0,1.098612289
12,11,3.663561646,0,0.693147181
13,11,4.343805422,0,0.693147181
14,11,4.394449155,0,0
15,11,4.543294782,0,0
16,11,3.784189634,0,0
17,11,3.688879454,1.098612289,0
18,11,4.852030264,0,0.693147181
19,11,3.401197382,0.693147181,0.693147181
20,11,3.63758616,0,0.693147181
21,11,2.890371758,0,0.693147181
22,11,3.044522438,0.693147181,0.693147181
23,11,2.833213344,0.693147181,0
24,11,2.48490665,0.693147181,0
25,11,1.386294361,1.945910149,0.693147181
26,11,1.791759469,0.693147181,0
27,11,2.079441542,0,0
28,11,3.610917913,1.098612289,0
29,11,2.944438979,0,0
30,11,1.945910149,0,0
31,11,2.833213344,0,0
32,11,2.079441542,0,0
33,11,2.302585093,0.693147181,0
34,11,3.850147602,0,0
35,11,2.833213344,1.609437912,0
36,11,3.663561646,0,0
37,11,2.772588722,1.098612289,0
38,11,3.218875825,0,1.098612289
39,11,2.995732274,1.386294361,0.693147181
40,11,3.828641396,1.098612289,0
41,11,3.583518938,0,0
42,11,3.63758616,0,0
43,11,1.609437912,0,0
44,11,1.945910149,2.302585093,0
45,11,1.945910149,1.386294361,0
46,11,2.397895273,1.791759469,1.791759469
47,11,1.791759469,1.791759469,0
48,11,2.302585093,1.791759469,0
49,11,2.197224577,1.609437912,0
50,11,0,0,0
51,11,2.833213344,0.693147181,0
52,11,0,0,0
53,11,0,0,0
54,11,0,0,0
55,11,0,0,0
56,11,0,0,0
57,11,0,0,0
58,11,0,0,0
59,11,0,0,0
60,11,0,0,0
61,11,0,0,0
62,11,0,0,0
63,11,0,0,0
0,12,0,0,0
1,12,0,0,0
2,12,0,0,0
3,12,0,0,0
4,12,0,0,0
5,12,0,0,0
6,12,0,0,0
7,12,0,0,0
8,12,0,0,0
9,12,0,0,0
10,12,0,0,0
11,12,3.688879454,0,0.693147181
12,12,4.96284463,0.693147181,0
13,12,4.043051268,0.693147181,0
14,12,3.583518938,0,0
15,12,3.80666249,0.693147181,0
16,12,3.737669618,0,0
17,12,3.737669618,0.693147181,0
18,12,3.761200116,0,0.693147181
19,12,2.772588722,2.302585093,0.693147181
20,12,2.833213344,0.693147181,0
21,12,3.091042453,0.693147181,0
22,12,2.63905733,1.098612289,1.098612289
23,12,2.302585093,1.098612289,0
24,12,1.609437912,1.609437912,0
25,12,3.091042453,1.098612289,0.693147181
26,12,2.564949357,1.386294361,1.386294361
27,12,3.044522438,0.693147181,1.609437912
28,12,3.17805383,1.098612289,0
29,12,2.708050201,0.693147181,0
30,12,3.135494216,0,0
31,12,2.63905733,1.098612289,1.098612289
32,12,2.890371758,0,0.693147181
33,12,2.772588722,0,0.693147181
34,12,1.386294361,0,0
35,12,3.17805383,1.609437912,1.386294361
36,12,2.833213344,0,0.693147181
37,12,0.693147181,1.791759469,0
38,12,1.609437912,1.098612289,0.693147181
39,12,1.098612289,0,0.693147181
40,12,3.555348061,0,0
41,12,2.944438979,2.302585093,0
42,12,3.33220451,1.386294361,0
43,12,3.583518938,1.098612289,0
44,12,2.63905733,2.63905733,0
45,12,3.218875825,2.079441542,0
46,12,3.713572067,1.791759469,0
47,12,3.526360525,1.791759469,0
48,12,3.931825633,0,0
49,12,4.007333185,1.609437912,0
50,12,2.772588722,2.302585093,0
51,12,2.397895273,1.609437912,0
52,12,3.091042453,0,0
53,12,2.48490665,1.386294361,0
54,12,0,0,0
55,12,0,0,0
56,12,0,0,0
57,12,0,0,0
58,12,0,0,0
59,12,0,0,0
60,12,0,0,0
61,12,0,0,0
62,12,0,0,0
63,12,0,0,0
0,13,0,0,0
1,13,0,0,0
2,13,0,0,0
3,13,0,0,0
4,13,0,0,0
5,13,0,0,0
6,13,0,0,0
7,13,0,0,0
8,13,0,0,0
9,13,3.688879454,0,0
10,13,4.007333185,0.693147181,0
11,13,3.871201011,0,0
12,13,3.761200116,0,0
13,13,3.610917913,0,0
14,13,2.833213344,2.197224577,0
15,13,3.401197382,0.693147181,0
16,13,3.044522438,0.693147181,0
17,13,3.17805383,0.693147181,0.693147181
18,13,3.091042453,0.693147181,0.693147181
19,13,3.931825633,1.098612289,0
20,13,3.17805383,1.386294361,0
21,13,3.17805383,1.098612289,0
22,13,1.098612289,1.609437912,0
23,13,2.397895273,1.098612289,0.693147181
24,13,2.995732274,0.693147181,0.693147181
25,13,3.091042453,0.693147181,1.098612289
26,13,3.091042453,0,0
27,13,3.610917913,0,1.098612289
28,13,3.091042453,1.098612289,1.386294361
29,13,2.890371758,0,0
30,13,3.091042453,0,0
31,13,2.772588722,1.386294361,0
32,13,3.496507561,0,0.693147181
33,13,2.564949357,1.386294361,0.693147181
34,13,2.995732274,0.693147181,1.386294361
35,13,3.218875825,1.098612289,1.386294361
36,13,2.197224577,0.693147181,0.693147181
37,13,3.044522438,1.386294361,0
38,13,2.890371758,1.609437912,0
39,13,1.945910149,1.386294361,0.693147181
40,13,3.737669618,0,0.693147181
41,13,2.397895273,0.693147181,0.693147181
42,13,3.044522438,0.693147181,0.693147181
43,13,3.17805383,0.693147181,0.693147181
44,13,3.465735903,0.693147181,0.693147181
45,13,3.931825633,0,0
46,13,3.496507561,1.098612289,0
47,13,3.80666249,0.693147181,0
48,13,3.912023005,1.098612289,0
49,13,3.970291914,1.098612289,0
50,13,3.850147602,1.386294361,0
51,13,3.433987204,0.693147181,0.693147181
52,13,2.890371758,1.386294361,0.693147181
53,13,2.944438979,0.693147181,0
54,13,0,0,0
55,13,0,0,0
56,13,0,0,0
57,13,0,0,0
58,13,0,0,0
59,13,0,0,0
60,13,0,0,0
61,13,0,0,0
62,13,0,0,0
63,13,0,0,0
0,14,0,0,0
1,14,0,0,0
2,14,0,0,0
3,14,0,0,0
4,14,0,0,0
5,14,0,0,0
6,14,0,0,0
7,14,0,0,0
8,14,3.17805383,0,1.098612289
9,14,4.158883083,0,0
10,14,3.970291914,0,0
11,14,4.418840608,0,0
12,14,3.258096538,0,0
13,14,3.36729583,0,0.693147181
14,14,2.995732274,0,0
15,14,3.401197382,0.693147181,0
16,14,3.295836866,0,0
17,14,3.044522438,1.098612289,0.693147181
18,14,3.33220451,1.609437912,0.693147181
19,14,2.708050201,1.386294361,0.693147181
20,14,3.465735903,0.693147181,1.098612289
21,14,3.295836866,0.693147181,1.098612289
22,14,3.258096538,0,0
23,14,2.833213344,0.693147181,0
24,14,3.63758616,1.386294361,0
25,14,2.48490665,1.386294361,0
26,14,1.791759469,1.098612289,1.098612289
27,14,1.609437912,1.098612289,1.791759469
28,14,1.098612289,1.098612289,0
29,14,1.609437912,2.197224577,1.098612289
30,14,2.833213344,0,1.609437912
31,14,0.693147181,1.098612289,1.386294361
32,14,2.944438979,0.693147181,0
33,14,2.302585093,0.693147181,0.693147181
34,14,3.295836866,0.693147181,0.693147181
35,14,1.791759469,1.609437912,0
36,14,3.912023005,0,0
37,14,2.772588722,0.693147181,0.693147181
38,14,3.496507561,0,0.693147181
39,14,3.091042453,0,0.693147181
40,14,2.995732274,0,0
41,14,1.609437912,1.945910149,0
42,14,4.234106505,0,0
43,14,3.33220451,0,0.693147181
44,14,3.610917913,1.609437912,0
45,14,2.944438979,0,0
46,14,3.891820298,0,0.693147181
47,14,3.258096538,0,0
48,14,3.713572067,0,0
49,14,4.110873864,0,0.693147181
50,14,3.912023005,1.791759469,0.693147181
51,14,3.912023005,0,0.693147181
52,14,3.610917913,0,0
53,14,3.610917913,0.693147181,0
54,14,3.218875825,1.386294361,0
55,14,3.401197382,1.098612289,0.693147181
56,14,0,0,0
57,14,0,0,0
58,14,0,0,0
59,14,0,0,0
60,14,0,0,0
61,14,0,0,0
62,14,0,0,0
63,14,0,0,0
0,15,0,0,0
1,15,0,0,0
2,15,0,0,0
3,15,0,0,0
4,15,0,0,0
5,15,0,0,0
6,15,0,0,0
7,15,3.33220451,0.693147181,0.693147181
8,15,4.094344562,0,0
9,15,4.094344562,0,0
10,15,3.891820298,0,0.693147181
11,15,3.258096538,0.693147181,0
12,15,3.044522438,0,0.693147181
13,15,3.218875825,0,0
14,15,2.833213344,0.693147181,0
15,15,2.944438979,0.693147181,0.693147181
16,15,3.295836866,0.693147181,0
17,15,3.33220451,0,0
18,15,3.988984047,1.609437912,0.693147181
19,15,3.295836866,0,0
20,15,2.564949357,0.693147181,0.693147181
21,15,0.693147181,2.079441542,0
22,15,2.079441542,2.302585093,1.098612289
23,15,2.197224577,2.197224577,0.693147181
24,15,1.791759469,1.386294361,0.693147181
25,15,1.098612289,2.63905733,1.098612289
26,15,1.945910149,1.386294361,1.386294361
27,15,2.302585093,1.386294361,1.098612289
28,15,3.401197382,0,0.693147181
29,15,2.772588722,1.098612289,0
30,15,3.044522438,0.693147181,1.386294361
31,15,1.791759469,0,1.098612289
32,15,2.995732274,0,1.098612289
33,15,2.63905733,1.609437912,1.098612289
34,15,2.48490665,1.609437912,0
35,15,2.63905733,0,0
36,15,3.091042453,1.609437912,0
37,15,0.693147181,1.945910149,1.098612289
38,15,2.890371758,1.098612289,0
39,15,2.397895273,0.693147181,0.693147181
40,15,2.079441542,0.693147181,0.693147181
41,15,3.555348061,0.693147181,0.693147181
42,15,2.197224577,2.197224577,0.693147181
43,15,3.610917913,0,0
44,15,3.465735903,0,0
45,15,3.401197382,0,0
46,15,3.17805383,0,0.693147181
47,15,3.218875825,1.386294361,0.693147181
48,15,3.295836866,0,0
49,15,3.555348061,0,0
50,15,3.63758616,1.791759469,0.693147181
51,15,3.688879454,1.098612289,0
52,15,4.127134385,0.693147181,0.693147181
53,15,3.850147602,0.693147181,0
54,15,3.258096538,0,0
55,15,3.258096538,0,0.693147181
56,15,3.044522438,1.098612289,1.098612289
57,15,3.135494216,0.693147181,0.693147181
58,15,0,0,0
59,15,0,0,0
60,15,0,0,0
61,15,0,0,0
62,15,0,0,0
63,15,0,0,0
0,16,0,0,0
1,16,0,0,0
2,16,0,0,0
3,16,0,0,0
4,16,0,0,0
5,16,0,0,0
6,16,0,0,0
7,16,3.401197382,1.098612289,0
8,16,3.80666249,0,0
9,16,3.713572067,0,0.693147181
10,16,3.63758616,0.693147181,0
11,16,3.17805383,0.693147181,1.098612289
12,16,3.258096538,1.098612289,0.693147181
13,16,3.135494216,1.386294361,0.693147181
14,16,2.48490665,1.386294361,0
15,16,2.833213344,0.693147181,1.098612289
16,16,3.17805383,0.693147181,0.693147181
17,16,3.33220451,0.693147181,0.693147181
18,16,3.218875825,0,0
19,16,3.737669618,1.609437912,0
20,16,3.713572067,1.098612289,0.693147181
21,16,3.401197382,0,0.693147181
22,16,2.772588722,2.079441542,0
23,16,4.418840608,1.098612289,0
24,16,1.609437912,2.564949357,0
25,16,4.290459441,1.386294361,0
26,16,2.302585093,1.386294361,0
27,16,2.564949357,1.945910149,1.386294361
28,16,1.609437912,0.693147181,0.693147181
29,16,2.397895273,0,1.098612289
30,16,2.397895273,0,1.609437912
31,16,2.995732274,0,0
32,16,3.044522438,1.098612289,0
33,16,1.386294361,2.197224577,0
34,16,2.079441542,1.609437912,0
